Weapon Type,Name,Path
Charge Blade,Chthonian Flame II (Sword),natives/STM/Art/Model/Item/it09/10/0001/it0910_0001_0.mesh
Charge Blade,Chthonian Flame II (Shield),natives/STM/Art/Model/Item/it09/10/0001/it0910_0001_1.mesh
Charge Blade,Bequeathed Enmity (Sword),natives/STM/Art/Model/Item/it09/10/0001/it0910_0001_0.mesh
Charge Blade,Bequeathed Enmity (Shield),natives/STM/Art/Model/Item/it09/10/0001/it0910_0001_1.mesh
Charge Blade,G. Veldian Labrys I (Sword),natives/STM/Art/Model/Item/it09/00/0020/it0900_0020_0.mesh
Charge Blade,G. Veldian Labrys I (Shield),natives/STM/Art/Model/Item/it09/00/0020/it0900_0020_1.mesh
Charge Blade,G. Veldian Labrys II (Sword),natives/STM/Art/Model/Item/it09/00/0020/it0900_0020_0.mesh
Charge Blade,G. Veldian Labrys II (Shield),natives/STM/Art/Model/Item/it09/00/0020/it0900_0020_1.mesh
Charge Blade,G. Abiding Gawain (Sword),natives/STM/Art/Model/Item/it09/00/0020/it0900_0020_0.mesh
Charge Blade,G. Abiding Gawain (Shield),natives/STM/Art/Model/Item/it09/00/0020/it0900_0020_1.mesh
Charge Blade,Poison Blade I (Sword),natives/STM/Art/Model/Item/it09/00/0016/it0900_0016_0.mesh
Charge Blade,Poison Blade I (Shield),natives/STM/Art/Model/Item/it09/00/0016/it0900_0016_1.mesh
Charge Blade,Poison Blade II (Sword),natives/STM/Art/Model/Item/it09/00/0016/it0900_0016_0.mesh
Charge Blade,Poison Blade II (Shield),natives/STM/Art/Model/Item/it09/00/0016/it0900_0016_1.mesh
Charge Blade,Venom's Kiss (Sword),natives/STM/Art/Model/Item/it09/00/0016/it0900_0016_0.mesh
Charge Blade,Venom's Kiss (Shield),natives/STM/Art/Model/Item/it09/00/0016/it0900_0016_1.mesh
Charge Blade,Dear Lutemis I (Sword),natives/STM/Art/Model/Item/it09/00/0008/it0900_0008_0.mesh
Charge Blade,Dear Lutemis I (Shield),natives/STM/Art/Model/Item/it09/00/0008/it0900_0008_1.mesh
Charge Blade,Dear Lutemis II (Sword),natives/STM/Art/Model/Item/it09/00/0008/it0900_0008_0.mesh
Charge Blade,Dear Lutemis II (Shield),natives/STM/Art/Model/Item/it09/00/0008/it0900_0008_1.mesh
Charge Blade,Dear Lutemia (Sword),natives/STM/Art/Model/Item/it09/00/0008/it0900_0008_0.mesh
Charge Blade,Dear Lutemia (Shield),natives/STM/Art/Model/Item/it09/00/0008/it0900_0008_1.mesh
Charge Blade,Aslat Charger I (Sword),natives/STM/Art/Model/Item/it09/00/0018/it0900_0018_0.mesh
Charge Blade,Aslat Charger I (Shield),natives/STM/Art/Model/Item/it09/00/0018/it0900_0018_1.mesh
Charge Blade,Rebellious Charger (Sword),natives/STM/Art/Model/Item/it09/00/0018/it0900_0018_0.mesh
Charge Blade,Rebellious Charger (Shield),natives/STM/Art/Model/Item/it09/00/0018/it0900_0018_1.mesh
Charge Blade,Axelion Blade I (Sword),natives/STM/Art/Model/Item/it09/00/0009/it0900_0009_0.mesh
Charge Blade,Axelion Blade I (Shield),natives/STM/Art/Model/Item/it09/00/0009/it0900_0009_1.mesh
Charge Blade,Bardichion Blade (Sword),natives/STM/Art/Model/Item/it09/00/0009/it0900_0009_0.mesh
Charge Blade,Bardichion Blade (Shield),natives/STM/Art/Model/Item/it09/00/0009/it0900_0009_1.mesh
Charge Blade,Elendskraft I (Sword),natives/STM/Art/Model/Item/it09/00/0010/it0900_0010_0.mesh
Charge Blade,Elendskraft I (Shield),natives/STM/Art/Model/Item/it09/00/0010/it0900_0010_1.mesh
Charge Blade,Leidenskraft (Sword),natives/STM/Art/Model/Item/it09/00/0010/it0900_0010_0.mesh
Charge Blade,Leidenskraft (Shield),natives/STM/Art/Model/Item/it09/00/0010/it0900_0010_1.mesh
Charge Blade,Veldian Labrys I (Sword),natives/STM/Art/Model/Item/it09/00/0023/it0900_0023_0.mesh
Charge Blade,Veldian Labrys I (Shield),natives/STM/Art/Model/Item/it09/00/0023/it0900_0023_1.mesh
Charge Blade,Artian Defender I (Sword),natives/STM/Art/Model/Item/it09/10/0002/it0910_0002_0.mesh
Charge Blade,Artian Defender I (Shield),natives/STM/Art/Model/Item/it09/10/0002/it0910_0002_1.mesh
Charge Blade,Artian Defender II (Sword),natives/STM/Art/Model/Item/it09/10/0002/it0910_0002_0.mesh
Charge Blade,Artian Defender II (Shield),natives/STM/Art/Model/Item/it09/10/0002/it0910_0002_1.mesh
Charge Blade,Chrono Gear (Sword),natives/STM/Art/Model/Item/it09/10/0002/it0910_0002_0.mesh
Charge Blade,Chrono Gear (Shield),natives/STM/Art/Model/Item/it09/10/0002/it0910_0002_1.mesh
Charge Blade,Esperanza Strongarm (Sword),natives/STM/Art/Model/Item/it09/00/0002/it0900_0002_0.mesh
Charge Blade,Esperanza Strongarm (Shield),natives/STM/Art/Model/Item/it09/00/0002/it0900_0002_1.mesh
Charge Blade,Shrouded Kutharja (Sword),natives/STM/Art/Model/Item/it09/00/0001/it0900_0001_0.mesh
Charge Blade,Shrouded Kutharja (Shield),natives/STM/Art/Model/Item/it09/00/0001/it0900_0001_1.mesh
Charge Blade,Abiding Gawain (Sword),natives/STM/Art/Model/Item/it09/00/0023/it0900_0023_0.mesh
Charge Blade,Abiding Gawain (Shield),natives/STM/Art/Model/Item/it09/00/0023/it0900_0023_1.mesh
Charge Blade,Zoh Yirmiya I (Sword),natives/STM/Art/Model/Item/it09/00/0021/it0900_0021_0.mesh
Charge Blade,Zoh Yirmiya I (Shield),natives/STM/Art/Model/Item/it09/00/0021/it0900_0021_1.mesh
Charge Blade,Blazing Yirmiya (Sword),natives/STM/Art/Model/Item/it09/00/0021/it0900_0021_0.mesh
Charge Blade,Blazing Yirmiya (Shield),natives/STM/Art/Model/Item/it09/00/0021/it0900_0021_1.mesh
Charge Blade,Mizuniya Drill I (Sword),natives/STM/Art/Model/Item/it09/00/0014/it0900_0014_0.mesh
Charge Blade,Mizuniya Drill I (Shield),natives/STM/Art/Model/Item/it09/00/0014/it0900_0014_1.mesh
Charge Blade,Final Fieldblade (Sword),natives/STM/Art/Model/Item/it09/00/0014/it0900_0014_0.mesh
Charge Blade,Final Fieldblade (Shield),natives/STM/Art/Model/Item/it09/00/0014/it0900_0014_1.mesh
Charge Blade,Lagia Storm I (Sword),natives/STM/Art/Model/Item/it09/00/0017/it0900_0017_0.mesh
Charge Blade,Lagia Storm I (Shield),natives/STM/Art/Model/Item/it09/00/0017/it0900_0017_1.mesh
Charge Blade,Vankrom Blade (Sword),natives/STM/Art/Model/Item/it09/00/0017/it0900_0017_0.mesh
Charge Blade,Vankrom Blade (Shield),natives/STM/Art/Model/Item/it09/00/0017/it0900_0017_1.mesh
Insect Glaive,Hope Glaive I,natives/STM/Art/Model/Item/it10/00/0002/it1000_0002_0.mesh
Insect Glaive,Hope Glaive II,natives/STM/Art/Model/Item/it10/00/0002/it1000_0002_0.mesh
Insect Glaive,Hope Glaive III,natives/STM/Art/Model/Item/it10/00/0002/it1000_0002_0.mesh
Insect Glaive,Hope Glaive IV,natives/STM/Art/Model/Item/it10/00/0002/it1000_0002_0.mesh
Insect Glaive,Hope Glaive V,natives/STM/Art/Model/Item/it10/00/0002/it1000_0002_0.mesh
Insect Glaive,Bone Staff I,natives/STM/Art/Model/Item/it10/01/0003/it1001_0003_0.mesh
Insect Glaive,Bone Staff II,natives/STM/Art/Model/Item/it10/01/0003/it1001_0003_0.mesh
Insect Glaive,Bone Staff III,natives/STM/Art/Model/Item/it10/01/0003/it1001_0003_0.mesh
Insect Glaive,Bone Staff IV,natives/STM/Art/Model/Item/it10/01/0003/it1001_0003_0.mesh
Insect Glaive,Aerial Glaive,natives/STM/Art/Model/Item/it10/01/0003/it1001_0003_0.mesh
Insect Glaive,Iron Gale I,natives/STM/Art/Model/Item/it10/01/0001/it1001_0001_0.mesh
Insect Glaive,Iron Gale II,natives/STM/Art/Model/Item/it10/01/0001/it1001_0001_0.mesh
Insect Glaive,Iron Gale III,natives/STM/Art/Model/Item/it10/01/0001/it1001_0001_0.mesh
Insect Glaive,Chrome Gale,natives/STM/Art/Model/Item/it10/01/0001/it1001_0001_0.mesh
Insect Glaive,Chata Glaive I,natives/STM/Art/Model/Item/it10/00/0000/it1000_0000_0.mesh
Insect Glaive,Chata Glaive II,natives/STM/Art/Model/Item/it10/00/0000/it1000_0000_0.mesh
Insect Glaive,Chata Glaive III,natives/STM/Art/Model/Item/it10/00/0000/it1000_0000_0.mesh
Insect Glaive,Chata Glaive IV,natives/STM/Art/Model/Item/it10/00/0000/it1000_0000_0.mesh
Insect Glaive,Barina Perche I,natives/STM/Art/Model/Item/it10/00/0003/it1000_0003_0.mesh
Insect Glaive,Barina Perche II,natives/STM/Art/Model/Item/it10/00/0003/it1000_0003_0.mesh
Insect Glaive,Barina Perche III,natives/STM/Art/Model/Item/it10/00/0003/it1000_0003_0.mesh
Insect Glaive,Barina Perche IV,natives/STM/Art/Model/Item/it10/00/0003/it1000_0003_0.mesh
Insect Glaive,Lala Stromatopelm,natives/STM/Art/Model/Item/it10/00/0004/it1000_0004_0.mesh
Insect Glaive,Balahara Glaive I,natives/STM/Art/Model/Item/it10/00/0005/it1000_0005_0.mesh
Insect Glaive,Balahara Glaive II,natives/STM/Art/Model/Item/it10/00/0005/it1000_0005_0.mesh
Insect Glaive,Balahara Glaive III,natives/STM/Art/Model/Item/it10/00/0005/it1000_0005_0.mesh
Insect Glaive,Balahara Glaive IV,natives/STM/Art/Model/Item/it10/00/0005/it1000_0005_0.mesh
Insect Glaive,Sandsea Uchaltiya,natives/STM/Art/Model/Item/it10/00/0006/it1000_0006_0.mesh
Insect Glaive,Rey Halilintar I,natives/STM/Art/Model/Item/it10/00/0007/it1000_0007_0.mesh
Insect Glaive,Rey Halilintar II,natives/STM/Art/Model/Item/it10/00/0007/it1000_0007_0.mesh
Insect Glaive,Rey Halilintar III,natives/STM/Art/Model/Item/it10/00/0007/it1000_0007_0.mesh
Insect Glaive,Halilintar Clairglaive,natives/STM/Art/Model/Item/it10/00/0007/it1000_0007_0.mesh
Insect Glaive,Stealth Glaive I,natives/STM/Art/Model/Item/it10/00/0011/it1000_0011_0.mesh
Insect Glaive,Stealth Glaive II,natives/STM/Art/Model/Item/it10/00/0011/it1000_0011_0.mesh
Insect Glaive,Stealth Glaive III,natives/STM/Art/Model/Item/it10/00/0011/it1000_0011_0.mesh
Insect Glaive,Stealth Glaive Redux,natives/STM/Art/Model/Item/it10/00/0011/it1000_0011_0.mesh
Insect Glaive,Ajara Trident I,natives/STM/Art/Model/Item/it10/00/0012/it1000_0012_0.mesh
Insect Glaive,Ajara Trident II,natives/STM/Art/Model/Item/it10/00/0012/it1000_0012_0.mesh
Insect Glaive,Ajara-Bhadra,natives/STM/Art/Model/Item/it10/00/0012/it1000_0012_0.mesh
Insect Glaive,Guardian Rathmaul I,natives/STM/Art/Model/Item/it10/10/0000/it1010_0000_0.mesh
Insect Glaive,Guardian Rathmaul II,natives/STM/Art/Model/Item/it10/10/0000/it1010_0000_0.mesh
Insect Glaive,Alabaster Rathmaul,natives/STM/Art/Model/Item/it10/10/0000/it1010_0000_0.mesh
Insect Glaive,Jin Dhachhad,natives/STM/Art/Model/Item/it10/00/0020/it1000_0020_0.mesh
Insect Glaive,Precipice Geumgel,natives/STM/Art/Model/Item/it10/00/0020/it1000_0020_0.mesh
Insect Glaive,Chthonian Vajra I,natives/STM/Art/Model/Item/it10/10/0001/it1010_0001_0.mesh
Insect Glaive,Chthonian Vajra II,natives/STM/Art/Model/Item/it10/10/0001/it1010_0001_0.mesh
Insect Glaive,Bequeathed Testament,natives/STM/Art/Model/Item/it10/10/0001/it1010_0001_0.mesh
Insect Glaive,G. Veldian Trudis I,natives/STM/Art/Model/Item/it10/00/0019/it1000_0019_0.mesh
Insect Glaive,G. Veldian Trudis II,natives/STM/Art/Model/Item/it10/00/0019/it1000_0019_0.mesh
Insect Glaive,G. Enduring Tor,natives/STM/Art/Model/Item/it10/00/0019/it1000_0019_0.mesh
Insect Glaive,Kut-Ku Pike I,natives/STM/Art/Model/Item/it10/00/0014/it1000_0014_0.mesh
Insect Glaive,Kut-Ku Pike II,natives/STM/Art/Model/Item/it10/00/0014/it1000_0014_0.mesh
Insect Glaive,Toucan Pike,natives/STM/Art/Model/Item/it10/00/0014/it1000_0014_0.mesh
Insect Glaive,Princess Regalia I,natives/STM/Art/Model/Item/it10/00/0008/it1000_0008_0.mesh
Insect Glaive,Princess Regalia II,natives/STM/Art/Model/Item/it10/00/0008/it1000_0008_0.mesh
Insect Glaive,Queen Regalia,natives/STM/Art/Model/Item/it10/00/0008/it1000_0008_0.mesh
Insect Glaive,Rising Fulgur I,natives/STM/Art/Model/Item/it10/10/0002/it1010_0002_0.mesh
Insect Glaive,Fulgurglaive Guardiana,natives/STM/Art/Model/Item/it10/10/0002/it1010_0002_0.mesh
Insect Glaive,Blizzard Glaive I,natives/STM/Art/Model/Item/it10/00/0017/it1000_0017_0.mesh
Insect Glaive,Immaculate Blizzard,natives/STM/Art/Model/Item/it10/00/0017/it1000_0017_0.mesh
Insect Glaive,Graviafaren I,natives/STM/Art/Model/Item/it10/00/0016/it1000_0016_0.mesh
Insect Glaive,Gravordius,natives/STM/Art/Model/Item/it10/00/0016/it1000_0016_0.mesh
Insect Glaive,Altair I,natives/STM/Art/Model/Item/it10/00/0015/it1000_0015_0.mesh
Insect Glaive,Alteal,natives/STM/Art/Model/Item/it10/00/0015/it1000_0015_0.mesh
Insect Glaive,Rathmaul I,natives/STM/Art/Model/Item/it10/00/0009/it1000_0009_0.mesh
Insect Glaive,Firedance Rathmaul,natives/STM/Art/Model/Item/it10/00/0009/it1000_0009_0.mesh
Insect Glaive,Leumundslist,natives/STM/Art/Model/Item/it10/00/0010/it1000_0010_0.mesh
Insect Glaive,Leumundsgift,natives/STM/Art/Model/Item/it10/00/0010/it1000_0010_0.mesh
Insect Glaive,Veldian Trudis I,natives/STM/Art/Model/Item/it10/00/0023/it1000_0023_0.mesh
Insect Glaive,Artian Glaive I,natives/STM/Art/Model/Item/it10/10/0003/it1010_0003_0.mesh
Insect Glaive,Artian Glaive II,natives/STM/Art/Model/Item/it10/10/0003/it1010_0003_0.mesh
Insect Glaive,Diprielcha,natives/STM/Art/Model/Item/it10/10/0003/it1010_0003_0.mesh
Insect Glaive,Esperanza Glaive,natives/STM/Art/Model/Item/it10/00/0002/it1000_0002_0.mesh
Insect Glaive,Shrouded Laphoka,natives/STM/Art/Model/Item/it10/00/0001/it1000_0001_0.mesh
Insect Glaive,Enduring Tor,natives/STM/Art/Model/Item/it10/00/0023/it1000_0023_0.mesh
Insect Glaive,Zoh Katir I,natives/STM/Art/Model/Item/it10/00/0021/it1000_0021_0.mesh
Insect Glaive,Blazing Katir,natives/STM/Art/Model/Item/it10/00/0021/it1000_0021_0.mesh
Insect Glaive,Fox Halberd I,natives/STM/Art/Model/Item/it10/00/0026/it1000_0026_0.mesh
Insect Glaive,Curved Naganagi,natives/STM/Art/Model/Item/it10/00/0026/it1000_0026_0.mesh
Insect Glaive,Omega's Rod,natives/STM/Art/Model/Item/it10/00/0031/it1000_0031_0.mesh
Insect Glaive,True Omega's Rod,natives/STM/Art/Model/Item/it10/00/0031/it1000_0031_0.mesh
Insect Glaive,Thunder Glaive Triacrus I,natives/STM/Art/Model/Item/it10/00/0028/it1000_0028_0.mesh
Insect Glaive,Fractal Glaive Boltlagia,natives/STM/Art/Model/Item/it10/00/0028/it1000_0028_0.mesh
Insect Glaive,Vanguard's Glaive,natives/STM/Art/Model/Item/it10/00/0024/it1000_0024_0.mesh
Insect Glaive,Vanguard's Pride,natives/STM/Art/Model/Item/it10/00/0024/it1000_0024_0.mesh
Bow,Hope Bow I (Bow),natives/STM/Art/Model/Item/it11/00/0000/it1100_0000_0.mesh
Bow,Hope Bow I (Quiver),natives/STM/Art/Model/Item/it11/00/0000/it1100_0000_1.mesh
Bow,Hope Bow II (Bow),natives/STM/Art/Model/Item/it11/00/0000/it1100_0000_0.mesh
Bow,Hope Bow II (Quiver),natives/STM/Art/Model/Item/it11/00/0000/it1100_0000_1.mesh
Bow,Hope Bow III (Bow),natives/STM/Art/Model/Item/it11/00/0000/it1100_0000_0.mesh
Bow,Hope Bow III (Quiver),natives/STM/Art/Model/Item/it11/00/0000/it1100_0000_1.mesh
Bow,Hope Bow IV (Bow),natives/STM/Art/Model/Item/it11/00/0000/it1100_0000_0.mesh
Bow,Hope Bow IV (Quiver),natives/STM/Art/Model/Item/it11/00/0000/it1100_0000_1.mesh
Bow,Hope Bow V (Bow),natives/STM/Art/Model/Item/it11/00/0000/it1100_0000_0.mesh
Bow,Hope Bow V (Quiver),natives/STM/Art/Model/Item/it11/00/0000/it1100_0000_1.mesh
Bow,Nihil Bow I (Bow),natives/STM/Art/Model/Item/it11/00/0022/it1100_0022_0.mesh
Bow,Nihil Bow I (Quiver),natives/STM/Art/Model/Item/it11/00/0022/it1100_0022_1.mesh
Bow,Nihil Bow II (Bow),natives/STM/Art/Model/Item/it11/00/0022/it1100_0022_0.mesh
Bow,Nihil Bow II (Quiver),natives/STM/Art/Model/Item/it11/00/0022/it1100_0022_1.mesh
Bow,Bookwilthe's Punisher (Bow),natives/STM/Art/Model/Item/it11/00/0022/it1100_0022_0.mesh
Bow,Bookwilthe's Punisher (Quiver),natives/STM/Art/Model/Item/it11/00/0022/it1100_0022_1.mesh
Bow,Rey Perkonis I (Bow),natives/STM/Art/Model/Item/it11/00/0007/it1100_0007_0.mesh
Bow,Rey Perkonis I (Quiver),natives/STM/Art/Model/Item/it11/00/0007/it1100_0007_1.mesh
Bow,Rey Perkonis II (Bow),natives/STM/Art/Model/Item/it11/00/0007/it1100_0007_0.mesh
Bow,Rey Perkonis II (Quiver),natives/STM/Art/Model/Item/it11/00/0007/it1100_0007_1.mesh
Bow,Rey Perkonis III (Bow),natives/STM/Art/Model/Item/it11/00/0007/it1100_0007_0.mesh
Bow,Rey Perkonis III (Quiver),natives/STM/Art/Model/Item/it11/00/0007/it1100_0007_1.mesh
Bow,Perkonis Clairbow (Bow),natives/STM/Art/Model/Item/it11/00/0007/it1100_0007_0.mesh
Bow,Perkonis Clairbow (Quiver),natives/STM/Art/Model/Item/it11/00/0007/it1100_0007_1.mesh
Bow,Shalya Bow I (Bow),natives/STM/Art/Model/Item/it11/00/0017/it1100_0017_0.mesh
Bow,Shalya Bow I (Quiver),natives/STM/Art/Model/Item/it11/00/0017/it1100_0017_1.mesh
Bow,Insurgent Bow (Bow),natives/STM/Art/Model/Item/it11/00/0017/it1100_0017_0.mesh
Bow,Insurgent Bow (Quiver),natives/STM/Art/Model/Item/it11/00/0017/it1100_0017_1.mesh
Bow,Windbrace Bow I (Bow),natives/STM/Art/Model/Item/it11/00/0012/it1100_0012_0.mesh
Bow,Windbrace Bow I (Quiver),natives/STM/Art/Model/Item/it11/00/0012/it1100_0012_1.mesh
Bow,Windbrace Bow II (Bow),natives/STM/Art/Model/Item/it11/00/0012/it1100_0012_0.mesh
Bow,Windbrace Bow II (Quiver),natives/STM/Art/Model/Item/it11/00/0012/it1100_0012_1.mesh
Bow,Windbrace Bow III (Bow),natives/STM/Art/Model/Item/it11/00/0012/it1100_0012_0.mesh
Bow,Windbrace Bow III (Quiver),natives/STM/Art/Model/Item/it11/00/0012/it1100_0012_1.mesh
Bow,Windbrace Ibami (Bow),natives/STM/Art/Model/Item/it11/00/0012/it1100_0012_0.mesh
Bow,Windbrace Ibami (Quiver),natives/STM/Art/Model/Item/it11/00/0012/it1100_0012_1.mesh
Bow,Quematrice Arco I (Bow),natives/STM/Art/Model/Item/it11/00/0001/it1100_0001_0.mesh
Bow,Quematrice Arco I (Quiver),natives/STM/Art/Model/Item/it11/00/0001/it1100_0001_1.mesh
Bow,Quematrice Arco II (Bow),natives/STM/Art/Model/Item/it11/00/0001/it1100_0001_0.mesh
Bow,Quematrice Arco II (Quiver),natives/STM/Art/Model/Item/it11/00/0001/it1100_0001_1.mesh
Bow,Quematrice Arco III (Bow),natives/STM/Art/Model/Item/it11/00/0001/it1100_0001_0.mesh
Bow,Quematrice Arco III (Quiver),natives/STM/Art/Model/Item/it11/00/0001/it1100_0001_1.mesh
Bow,Quematrice Arco IV (Bow),natives/STM/Art/Model/Item/it11/00/0001/it1100_0001_0.mesh
Bow,Quematrice Arco IV (Quiver),natives/STM/Art/Model/Item/it11/00/0001/it1100_0001_1.mesh
Bow,Firetrail Leviora (Bow),natives/STM/Art/Model/Item/it11/00/0002/it1100_0002_0.mesh
Bow,Firetrail Leviora (Quiver),natives/STM/Art/Model/Item/it11/00/0002/it1100_0002_1.mesh
Bow,Dragon Perforator I (Bow),natives/STM/Art/Model/Item/it11/01/0001/it1101_0001_0.mesh
Bow,Dragon Perforator I (Quiver),natives/STM/Art/Model/Item/it11/01/0001/it1101_0001_1.mesh
Bow,Dragon Perforator II (Bow),natives/STM/Art/Model/Item/it11/01/0001/it1101_0001_0.mesh
Bow,Dragon Perforator II (Quiver),natives/STM/Art/Model/Item/it11/01/0001/it1101_0001_1.mesh
Bow,Dragon Perforator III (Bow),natives/STM/Art/Model/Item/it11/01/0001/it1101_0001_0.mesh
Bow,Dragon Perforator III (Quiver),natives/STM/Art/Model/Item/it11/01/0001/it1101_0001_1.mesh
Bow,True Dragon Perforator (Bow),natives/STM/Art/Model/Item/it11/01/0001/it1101_0001_0.mesh
Bow,True Dragon Perforator (Quiver),natives/STM/Art/Model/Item/it11/01/0001/it1101_0001_1.mesh
Bow,Albirath Bow I (Bow),natives/STM/Art/Model/Item/it11/10/0000/it1110_0000_0.mesh
Bow,Albirath Bow I (Quiver),natives/STM/Art/Model/Item/it11/10/0000/it1110_0000_1.mesh
Bow,Albirath Bow II (Bow),natives/STM/Art/Model/Item/it11/10/0000/it1110_0000_0.mesh
Bow,Albirath Bow II (Quiver),natives/STM/Art/Model/Item/it11/10/0000/it1110_0000_1.mesh
Bow,Solar Spicule (Bow),natives/STM/Art/Model/Item/it11/10/0000/it1110_0000_0.mesh
Bow,Solar Spicule (Quiver),natives/STM/Art/Model/Item/it11/10/0000/it1110_0000_1.mesh
Bow,Prominence Bow I (Bow),natives/STM/Art/Model/Item/it11/00/0009/it1100_0009_0.mesh
Bow,Prominence Bow I (Quiver),natives/STM/Art/Model/Item/it11/00/0009/it1100_0009_1.mesh
Bow,Dark Filament (Bow),natives/STM/Art/Model/Item/it11/00/0009/it1100_0009_0.mesh
Bow,Dark Filament (Quiver),natives/STM/Art/Model/Item/it11/00/0009/it1100_0009_1.mesh
Bow,Queen Blaster I (Bow),natives/STM/Art/Model/Item/it11/00/0008/it1100_0008_0.mesh
Bow,Queen Blaster I (Quiver),natives/STM/Art/Model/Item/it11/00/0008/it1100_0008_1.mesh
Bow,Queen Blaster II (Bow),natives/STM/Art/Model/Item/it11/00/0008/it1100_0008_0.mesh
Bow,Queen Blaster II (Quiver),natives/STM/Art/Model/Item/it11/00/0008/it1100_0008_1.mesh
Bow,Queen's Melody (Bow),natives/STM/Art/Model/Item/it11/00/0008/it1100_0008_0.mesh
Bow,Queen's Melody (Quiver),natives/STM/Art/Model/Item/it11/00/0008/it1100_0008_1.mesh
Bow,Scylla Fist I (Bow),natives/STM/Art/Model/Item/it11/00/0011/it1100_0011_0.mesh
Bow,Scylla Fist I (Quiver),natives/STM/Art/Model/Item/it11/00/0011/it1100_0011_1.mesh
Bow,Scylla Fist II (Bow),natives/STM/Art/Model/Item/it11/00/0011/it1100_0011_0.mesh
Bow,Scylla Fist II (Quiver),natives/STM/Art/Model/Item/it11/00/0011/it1100_0011_1.mesh
Bow,Scylla Fist III (Bow),natives/STM/Art/Model/Item/it11/00/0011/it1100_0011_0.mesh
Bow,Scylla Fist III (Quiver),natives/STM/Art/Model/Item/it11/00/0011/it1100_0011_1.mesh
Bow,Nershock (Bow),natives/STM/Art/Model/Item/it11/00/0011/it1100_0011_0.mesh
Bow,Nershock (Quiver),natives/STM/Art/Model/Item/it11/00/0011/it1100_0011_1.mesh
Bow,Dosha Fearbringer I (Bow),natives/STM/Art/Model/Item/it11/00/0004/it1100_0004_0.mesh
Bow,Dosha Fearbringer I (Quiver),natives/STM/Art/Model/Item/it11/00/0004/it1100_0004_1.mesh
Bow,Dosha Fearbringer II (Bow),natives/STM/Art/Model/Item/it11/00/0004/it1100_0004_0.mesh
Bow,Dosha Fearbringer II (Quiver),natives/STM/Art/Model/Item/it11/00/0004/it1100_0004_1.mesh
Bow,Dosha Fearbringer III (Bow),natives/STM/Art/Model/Item/it11/00/0004/it1100_0004_0.mesh
Bow,Dosha Fearbringer III (Quiver),natives/STM/Art/Model/Item/it11/00/0004/it1100_0004_1.mesh
Bow,Dosha Griefbringer I (Bow),natives/STM/Art/Model/Item/it11/10/0001/it1110_0001_0.mesh
Bow,Dosha Griefbringer I (Quiver),natives/STM/Art/Model/Item/it11/10/0001/it1110_0001_1.mesh
Bow,Dosha Griefbringer II (Bow),natives/STM/Art/Model/Item/it11/10/0001/it1110_0001_0.mesh
Bow,Dosha Griefbringer II (Quiver),natives/STM/Art/Model/Item/it11/10/0001/it1110_0001_1.mesh
Bow,Griefbringer Urstox (Bow),natives/STM/Art/Model/Item/it11/10/0001/it1110_0001_0.mesh
Bow,Griefbringer Urstox (Quiver),natives/STM/Art/Model/Item/it11/10/0001/it1110_0001_1.mesh
Bow,Hunter's Bow I (Bow),natives/STM/Art/Model/Item/it11/01/0003/it1101_0003_0.mesh
Bow,Hunter's Bow I (Quiver),natives/STM/Art/Model/Item/it11/01/0003/it1101_0003_1.mesh
Bow,Hunter's Bow II (Bow),natives/STM/Art/Model/Item/it11/01/0003/it1101_0003_0.mesh
Bow,Hunter's Bow II (Quiver),natives/STM/Art/Model/Item/it11/01/0003/it1101_0003_1.mesh
Bow,Hunter's Bow III (Bow),natives/STM/Art/Model/Item/it11/01/0003/it1101_0003_0.mesh
Bow,Hunter's Bow III (Quiver),natives/STM/Art/Model/Item/it11/01/0003/it1101_0003_1.mesh
Bow,Hunter's Bow IV (Bow),natives/STM/Art/Model/Item/it11/01/0003/it1101_0003_0.mesh
Bow,Hunter's Bow IV (Quiver),natives/STM/Art/Model/Item/it11/01/0003/it1101_0003_1.mesh
Bow,Hunter's Stoutbow (Bow),natives/STM/Art/Model/Item/it11/01/0003/it1101_0003_0.mesh
Bow,Hunter's Stoutbow (Quiver),natives/STM/Art/Model/Item/it11/01/0003/it1101_0003_1.mesh
Bow,Blinding Fulgur I (Bow),natives/STM/Art/Model/Item/it11/10/0002/it1110_0002_0.mesh
Bow,Blinding Fulgur I (Quiver),natives/STM/Art/Model/Item/it11/10/0002/it1110_0002_1.mesh
Bow,Fulgurbow Guardiana (Bow),natives/STM/Art/Model/Item/it11/10/0002/it1110_0002_0.mesh
Bow,Fulgurbow Guardiana (Quiver),natives/STM/Art/Model/Item/it11/10/0002/it1110_0002_1.mesh
Bow,Uth Khviluk I (Bow),natives/STM/Art/Model/Item/it11/00/0006/it1100_0006_0.mesh
Bow,Uth Khviluk I (Quiver),natives/STM/Art/Model/Item/it11/00/0006/it1100_0006_1.mesh
Bow,Uth Khviluk II (Bow),natives/STM/Art/Model/Item/it11/00/0006/it1100_0006_0.mesh
Bow,Uth Khviluk II (Quiver),natives/STM/Art/Model/Item/it11/00/0006/it1100_0006_1.mesh
Bow,Uth Khviluk III (Bow),natives/STM/Art/Model/Item/it11/00/0006/it1100_0006_0.mesh
Bow,Uth Khviluk III (Quiver),natives/STM/Art/Model/Item/it11/00/0006/it1100_0006_1.mesh
