Name,Equip Gender,Style Gender,Path
Barina Headgear α,Female,Female,natives/STM/Art/Model/Character/ch03/012/001/3/ch03_012_0013
Barina Mail α,Male,Male,natives/STM/Art/Model/Character/ch02/012/000/2/ch02_012_0002
Barina Mail α,Male,Female,natives/STM/Art/Model/Character/ch02/012/001/2/ch02_012_0012
Barina Mail α,Female,Male,natives/STM/Art/Model/Character/ch03/012/000/2/ch03_012_0002
Barina Mail α,Female,Female,natives/STM/Art/Model/Character/ch03/012/001/2/ch03_012_0012
Barina Vambraces α,Male,Male,natives/STM/Art/Model/Character/ch02/012/000/1/ch02_012_0001
Barina Vambraces α,Male,Female,natives/STM/Art/Model/Character/ch02/012/001/1/ch02_012_0011
Barina Vambraces α,Female,Male,natives/STM/Art/Model/Character/ch03/012/000/1/ch03_012_0001
Barina Vambraces α,Female,Female,natives/STM/Art/Model/Character/ch03/012/001/1/ch03_012_0011
Barina Coil α,Male,Male,natives/STM/Art/Model/Character/ch02/012/000/5/ch02_012_0005
Barina Coil α,Male,Female,natives/STM/Art/Model/Character/ch02/012/001/5/ch02_012_0015
Barina Coil α,Female,Male,natives/STM/Art/Model/Character/ch03/012/000/5/ch03_012_0005
Barina Coil α,Female,Female,natives/STM/Art/Model/Character/ch03/012/001/5/ch03_012_0015
Barina Greaves α,Male,Male,natives/STM/Art/Model/Character/ch02/012/000/4/ch02_012_0004
Barina Greaves α,Male,Female,natives/STM/Art/Model/Character/ch02/012/001/4/ch02_012_0014
Barina Greaves α,Female,Male,natives/STM/Art/Model/Character/ch03/012/000/4/ch03_012_0004
Barina Greaves α,Female,Female,natives/STM/Art/Model/Character/ch03/012/001/4/ch03_012_0014
Barina Headgear β,Male,Male,natives/STM/Art/Model/Character/ch02/012/000/3/ch02_012_0003
Barina Headgear β,Male,Female,natives/STM/Art/Model/Character/ch02/012/001/3/ch02_012_0013
Barina Headgear β,Female,Male,natives/STM/Art/Model/Character/ch03/012/000/3/ch03_012_0003
Barina Headgear β,Female,Female,natives/STM/Art/Model/Character/ch03/012/001/3/ch03_012_0013
Barina Mail β,Male,Male,natives/STM/Art/Model/Character/ch02/012/000/2/ch02_012_0002
Barina Mail β,Male,Female,natives/STM/Art/Model/Character/ch02/012/001/2/ch02_012_0012
Barina Mail β,Female,Male,natives/STM/Art/Model/Character/ch03/012/000/2/ch03_012_0002
Barina Mail β,Female,Female,natives/STM/Art/Model/Character/ch03/012/001/2/ch03_012_0012
Barina Vambraces β,Male,Male,natives/STM/Art/Model/Character/ch02/012/000/1/ch02_012_0001
Barina Vambraces β,Male,Female,natives/STM/Art/Model/Character/ch02/012/001/1/ch02_012_0011
Barina Vambraces β,Female,Male,natives/STM/Art/Model/Character/ch03/012/000/1/ch03_012_0001
Barina Vambraces β,Female,Female,natives/STM/Art/Model/Character/ch03/012/001/1/ch03_012_0011
Barina Coil β,Male,Male,natives/STM/Art/Model/Character/ch02/012/000/5/ch02_012_0005
Barina Coil β,Male,Female,natives/STM/Art/Model/Character/ch02/012/001/5/ch02_012_0015
Barina Coil β,Female,Male,natives/STM/Art/Model/Character/ch03/012/000/5/ch03_012_0005
Barina Coil β,Female,Female,natives/STM/Art/Model/Character/ch03/012/001/5/ch03_012_0015
Barina Greaves β,Male,Male,natives/STM/Art/Model/Character/ch02/012/000/4/ch02_012_0004
Barina Greaves β,Male,Female,natives/STM/Art/Model/Character/ch02/012/001/4/ch02_012_0014
Barina Greaves β,Female,Male,natives/STM/Art/Model/Character/ch03/012/000/4/ch03_012_0004
Barina Greaves β,Female,Female,natives/STM/Art/Model/Character/ch03/012/001/4/ch03_012_0014
Rompopolo Helm α,Male,Male,natives/STM/Art/Model/Character/ch02/018/000/3/ch02_018_0003
Rompopolo Helm α,Male,Female,natives/STM/Art/Model/Character/ch02/018/001/3/ch02_018_0013
Rompopolo Helm α,Female,Male,natives/STM/Art/Model/Character/ch03/018/000/3/ch03_018_0003
Rompopolo Helm α,Female,Female,natives/STM/Art/Model/Character/ch03/018/001/3/ch03_018_0013
Rompopolo Mail α,Male,Male,natives/STM/Art/Model/Character/ch02/018/000/2/ch02_018_0002
Rompopolo Mail α,Male,Female,natives/STM/Art/Model/Character/ch02/018/001/2/ch02_018_0012
Rompopolo Mail α,Female,Male,natives/STM/Art/Model/Character/ch03/018/000/2/ch03_018_0002
Rompopolo Mail α,Female,Female,natives/STM/Art/Model/Character/ch03/018/001/2/ch03_018_0012
Rompopolo Vambraces α,Male,Male,natives/STM/Art/Model/Character/ch02/018/000/1/ch02_018_0001
Rompopolo Vambraces α,Male,Female,natives/STM/Art/Model/Character/ch02/018/001/1/ch02_018_0011
Rompopolo Vambraces α,Female,Male,natives/STM/Art/Model/Character/ch03/018/000/1/ch03_018_0001
Rompopolo Vambraces α,Female,Female,natives/STM/Art/Model/Character/ch03/018/001/1/ch03_018_0011
Rompopolo Coil α,Male,Male,natives/STM/Art/Model/Character/ch02/018/000/5/ch02_018_0005
Rompopolo Coil α,Male,Female,natives/STM/Art/Model/Character/ch02/018/001/5/ch02_018_0015
Rompopolo Coil α,Female,Male,natives/STM/Art/Model/Character/ch03/018/000/5/ch03_018_0005
Rompopolo Coil α,Female,Female,natives/STM/Art/Model/Character/ch03/018/001/5/ch03_018_0015
Rompopolo Greaves α,Male,Male,natives/STM/Art/Model/Character/ch02/018/000/4/ch02_018_0004
Rompopolo Greaves α,Male,Female,natives/STM/Art/Model/Character/ch02/018/001/4/ch02_018_0014
Rompopolo Greaves α,Female,Male,natives/STM/Art/Model/Character/ch03/018/000/4/ch03_018_0004
Rompopolo Greaves α,Female,Female,natives/STM/Art/Model/Character/ch03/018/001/4/ch03_018_0014
Rompopolo Helm β,Male,Male,natives/STM/Art/Model/Character/ch02/018/000/3/ch02_018_0003
Rompopolo Helm β,Male,Female,natives/STM/Art/Model/Character/ch02/018/001/3/ch02_018_0013
Rompopolo Helm β,Female,Male,natives/STM/Art/Model/Character/ch03/018/000/3/ch03_018_0003
Rompopolo Helm β,Female,Female,natives/STM/Art/Model/Character/ch03/018/001/3/ch03_018_0013
Rompopolo Mail β,Male,Male,natives/STM/Art/Model/Character/ch02/018/000/2/ch02_018_0002
Rompopolo Mail β,Male,Female,natives/STM/Art/Model/Character/ch02/018/001/2/ch02_018_0012
Rompopolo Mail β,Female,Male,natives/STM/Art/Model/Character/ch03/018/000/2/ch03_018_0002
Rompopolo Mail β,Female,Female,natives/STM/Art/Model/Character/ch03/018/001/2/ch03_018_0012
Rompopolo Vambraces β,Male,Male,natives/STM/Art/Model/Character/ch02/018/000/1/ch02_018_0001
Rompopolo Vambraces β,Male,Female,natives/STM/Art/Model/Character/ch02/018/001/1/ch02_018_0011
Rompopolo Vambraces β,Female,Male,natives/STM/Art/Model/Character/ch03/018/000/1/ch03_018_0001
Rompopolo Vambraces β,Female,Female,natives/STM/Art/Model/Character/ch03/018/001/1/ch03_018_0011
Rompopolo Coil β,Male,Male,natives/STM/Art/Model/Character/ch02/018/000/5/ch02_018_0005
Rompopolo Coil β,Male,Female,natives/STM/Art/Model/Character/ch02/018/001/5/ch02_018_0015
Rompopolo Coil β,Female,Male,natives/STM/Art/Model/Character/ch03/018/000/5/ch03_018_0005
Rompopolo Coil β,Female,Female,natives/STM/Art/Model/Character/ch03/018/001/5/ch03_018_0015
Rompopolo Greaves β,Male,Male,natives/STM/Art/Model/Character/ch02/018/000/4/ch02_018_0004
Rompopolo Greaves β,Male,Female,natives/STM/Art/Model/Character/ch02/018/001/4/ch02_018_0014
Rompopolo Greaves β,Female,Male,natives/STM/Art/Model/Character/ch03/018/000/4/ch03_018_0004
Rompopolo Greaves β,Female,Female,natives/STM/Art/Model/Character/ch03/018/001/4/ch03_018_0014
Conga Helm α,Male,Male,natives/STM/Art/Model/Character/ch02/013/000/3/ch02_013_0003
Conga Helm α,Male,Female,natives/STM/Art/Model/Character/ch02/013/001/3/ch02_013_0013
Conga Helm α,Female,Male,natives/STM/Art/Model/Character/ch03/013/000/3/ch03_013_0003
Conga Helm α,Female,Female,natives/STM/Art/Model/Character/ch03/013/001/3/ch03_013_0013
Conga Mail α,Male,Male,natives/STM/Art/Model/Character/ch02/013/000/2/ch02_013_0002
Conga Mail α,Male,Female,natives/STM/Art/Model/Character/ch02/013/001/2/ch02_013_0012
Conga Mail α,Female,Male,natives/STM/Art/Model/Character/ch03/013/000/2/ch03_013_0002
Conga Mail α,Female,Female,natives/STM/Art/Model/Character/ch03/013/001/2/ch03_013_0012
Conga Vambraces α,Male,Male,natives/STM/Art/Model/Character/ch02/013/000/1/ch02_013_0001
Conga Vambraces α,Male,Female,natives/STM/Art/Model/Character/ch02/013/001/1/ch02_013_0011
Conga Vambraces α,Female,Male,natives/STM/Art/Model/Character/ch03/013/000/1/ch03_013_0001
Conga Vambraces α,Female,Female,natives/STM/Art/Model/Character/ch03/013/001/1/ch03_013_0011
Conga Coil α,Male,Male,natives/STM/Art/Model/Character/ch02/013/000/5/ch02_013_0005
Conga Coil α,Male,Female,natives/STM/Art/Model/Character/ch02/013/001/5/ch02_013_0015
Conga Coil α,Female,Male,natives/STM/Art/Model/Character/ch03/013/000/5/ch03_013_0005
Conga Coil α,Female,Female,natives/STM/Art/Model/Character/ch03/013/001/5/ch03_013_0015
Conga Greaves α,Male,Male,natives/STM/Art/Model/Character/ch02/013/000/4/ch02_013_0004
Conga Greaves α,Male,Female,natives/STM/Art/Model/Character/ch02/013/001/4/ch02_013_0014
Conga Greaves α,Female,Male,natives/STM/Art/Model/Character/ch03/013/000/4/ch03_013_0004
Conga Greaves α,Female,Female,natives/STM/Art/Model/Character/ch03/013/001/4/ch03_013_0014
Conga Helm β,Male,Male,natives/STM/Art/Model/Character/ch02/013/000/3/ch02_013_0003
Conga Helm β,Male,Female,natives/STM/Art/Model/Character/ch02/013/001/3/ch02_013_0013
Conga Helm β,Female,Male,natives/STM/Art/Model/Character/ch03/013/000/3/ch03_013_0003
Conga Helm β,Female,Female,natives/STM/Art/Model/Character/ch03/013/001/3/ch03_013_0013
Conga Mail β,Male,Male,natives/STM/Art/Model/Character/ch02/013/000/2/ch02_013_0002
Conga Mail β,Male,Female,natives/STM/Art/Model/Character/ch02/013/001/2/ch02_013_0012
Conga Mail β,Female,Male,natives/STM/Art/Model/Character/ch03/013/000/2/ch03_013_0002
Conga Mail β,Female,Female,natives/STM/Art/Model/Character/ch03/013/001/2/ch03_013_0012
Conga Vambraces β,Male,Male,natives/STM/Art/Model/Character/ch02/013/000/1/ch02_013_0001
Conga Vambraces β,Male,Female,natives/STM/Art/Model/Character/ch02/013/001/1/ch02_013_0011
Conga Vambraces β,Female,Male,natives/STM/Art/Model/Character/ch03/013/000/1/ch03_013_0001
Conga Vambraces β,Female,Female,natives/STM/Art/Model/Character/ch03/013/001/1/ch03_013_0011
Conga Coil β,Male,Male,natives/STM/Art/Model/Character/ch02/013/000/5/ch02_013_0005
Conga Coil β,Male,Female,natives/STM/Art/Model/Character/ch02/013/001/5/ch02_013_0015
Conga Coil β,Female,Male,natives/STM/Art/Model/Character/ch03/013/000/5/ch03_013_0005
Conga Coil β,Female,Female,natives/STM/Art/Model/Character/ch03/013/001/5/ch03_013_0015
Conga Greaves β,Male,Male,natives/STM/Art/Model/Character/ch02/013/000/4/ch02_013_0004
Conga Greaves β,Male,Female,natives/STM/Art/Model/Character/ch02/013/001/4/ch02_013_0014
Conga Greaves β,Female,Male,natives/STM/Art/Model/Character/ch03/013/000/4/ch03_013_0004
Conga Greaves β,Female,Female,natives/STM/Art/Model/Character/ch03/013/001/4/ch03_013_0014
Balahara Helm α,Male,Male,natives/STM/Art/Model/Character/ch02/014/000/3/ch02_014_0003
Balahara Helm α,Male,Female,natives/STM/Art/Model/Character/ch02/014/001/3/ch02_014_0013
Balahara Helm α,Female,Male,natives/STM/Art/Model/Character/ch03/014/000/3/ch03_014_0003
Balahara Helm α,Female,Female,natives/STM/Art/Model/Character/ch03/014/001/3/ch03_014_0013
Balahara Mail α,Male,Male,natives/STM/Art/Model/Character/ch02/014/000/2/ch02_014_0002
Balahara Mail α,Male,Female,natives/STM/Art/Model/Character/ch02/014/001/2/ch02_014_0012
Balahara Mail α,Female,Male,natives/STM/Art/Model/Character/ch03/014/000/2/ch03_014_0002
Balahara Mail α,Female,Female,natives/STM/Art/Model/Character/ch03/014/001/2/ch03_014_0012
Balahara Vambraces α,Male,Male,natives/STM/Art/Model/Character/ch02/014/000/1/ch02_014_0001
Balahara Vambraces α,Male,Female,natives/STM/Art/Model/Character/ch02/014/001/1/ch02_014_0011
Balahara Vambraces α,Female,Male,natives/STM/Art/Model/Character/ch03/014/000/1/ch03_014_0001
Balahara Vambraces α,Female,Female,natives/STM/Art/Model/Character/ch03/014/001/1/ch03_014_0011
Balahara Coil α,Male,Male,natives/STM/Art/Model/Character/ch02/014/000/5/ch02_014_0005
Balahara Coil α,Male,Female,natives/STM/Art/Model/Character/ch02/014/001/5/ch02_014_0015
Balahara Coil α,Female,Male,natives/STM/Art/Model/Character/ch03/014/000/5/ch03_014_0005
Balahara Coil α,Female,Female,natives/STM/Art/Model/Character/ch03/014/001/5/ch03_014_0015
Balahara Greaves α,Male,Male,natives/STM/Art/Model/Character/ch02/014/000/4/ch02_014_0004
Balahara Greaves α,Male,Female,natives/STM/Art/Model/Character/ch02/014/001/4/ch02_014_0014
Balahara Greaves α,Female,Male,natives/STM/Art/Model/Character/ch03/014/000/4/ch03_014_0004
Balahara Greaves α,Female,Female,natives/STM/Art/Model/Character/ch03/014/001/4/ch03_014_0014
Balahara Helm β,Male,Male,natives/STM/Art/Model/Character/ch02/014/000/3/ch02_014_0003
Balahara Helm β,Male,Female,natives/STM/Art/Model/Character/ch02/014/001/3/ch02_014_0013
Balahara Helm β,Female,Male,natives/STM/Art/Model/Character/ch03/014/000/3/ch03_014_0003
Balahara Helm β,Female,Female,natives/STM/Art/Model/Character/ch03/014/001/3/ch03_014_0013
Balahara Mail β,Male,Male,natives/STM/Art/Model/Character/ch02/014/000/2/ch02_014_0002
Balahara Mail β,Male,Female,natives/STM/Art/Model/Character/ch02/014/001/2/ch02_014_0012
Balahara Mail β,Female,Male,natives/STM/Art/Model/Character/ch03/014/000/2/ch03_014_0002
Balahara Mail β,Female,Female,natives/STM/Art/Model/Character/ch03/014/001/2/ch03_014_0012
Balahara Vambraces β,Male,Male,natives/STM/Art/Model/Character/ch02/014/000/1/ch02_014_0001
Balahara Vambraces β,Male,Female,natives/STM/Art/Model/Character/ch02/014/001/1/ch02_014_0011
Balahara Vambraces β,Female,Male,natives/STM/Art/Model/Character/ch03/014/000/1/ch03_014_0001
Balahara Vambraces β,Female,Female,natives/STM/Art/Model/Character/ch03/014/001/1/ch03_014_0011
Balahara Coil β,Male,Male,natives/STM/Art/Model/Character/ch02/014/000/5/ch02_014_0005
Balahara Coil β,Male,Female,natives/STM/Art/Model/Character/ch02/014/001/5/ch02_014_0015
Balahara Coil β,Female,Male,natives/STM/Art/Model/Character/ch03/014/000/5/ch03_014_0005
Balahara Coil β,Female,Female,natives/STM/Art/Model/Character/ch03/014/001/5/ch03_014_0015
Balahara Greaves β,Male,Male,natives/STM/Art/Model/Character/ch02/014/000/4/ch02_014_0004
Balahara Greaves β,Male,Female,natives/STM/Art/Model/Character/ch02/014/001/4/ch02_014_0014
Balahara Greaves β,Female,Male,natives/STM/Art/Model/Character/ch03/014/000/4/ch03_014_0004
Balahara Greaves β,Female,Female,natives/STM/Art/Model/Character/ch03/014/001/4/ch03_014_0014
Rathian Helm α,Male,Male,natives/STM/Art/Model/Character/ch02/035/000/3/ch02_035_0003
Rathian Helm α,Male,Female,natives/STM/Art/Model/Character/ch02/035/001/3/ch02_035_0013
Rathian Helm α,Female,Male,natives/STM/Art/Model/Character/ch03/035/000/3/ch03_035_0003
Rathian Helm α,Female,Female,natives/STM/Art/Model/Character/ch03/035/001/3/ch03_035_0013
Rathian Mail α,Male,Male,natives/STM/Art/Model/Character/ch02/035/000/2/ch02_035_0002
Rathian Mail α,Male,Female,natives/STM/Art/Model/Character/ch02/035/001/2/ch02_035_0012
Rathian Mail α,Female,Male,natives/STM/Art/Model/Character/ch03/035/000/2/ch03_035_0002
Rathian Mail α,Female,Female,natives/STM/Art/Model/Character/ch03/035/001/2/ch03_035_0012
Rathian Vambraces α,Male,Male,natives/STM/Art/Model/Character/ch02/035/000/1/ch02_035_0001
Rathian Vambraces α,Male,Female,natives/STM/Art/Model/Character/ch02/035/001/1/ch02_035_0011
Rathian Vambraces α,Female,Male,natives/STM/Art/Model/Character/ch03/035/000/1/ch03_035_0001
Rathian Vambraces α,Female,Female,natives/STM/Art/Model/Character/ch03/035/001/1/ch03_035_0011
Rathian Coil α,Male,Male,natives/STM/Art/Model/Character/ch02/035/000/5/ch02_035_0005
Rathian Coil α,Male,Female,natives/STM/Art/Model/Character/ch02/035/001/5/ch02_035_0015
Rathian Coil α,Female,Male,natives/STM/Art/Model/Character/ch03/035/000/5/ch03_035_0005
Rathian Coil α,Female,Female,natives/STM/Art/Model/Character/ch03/035/001/5/ch03_035_0015
Rathian Greaves α,Male,Male,natives/STM/Art/Model/Character/ch02/035/000/4/ch02_035_0004
Rathian Greaves α,Male,Female,natives/STM/Art/Model/Character/ch02/035/001/4/ch02_035_0014
Rathian Greaves α,Female,Male,natives/STM/Art/Model/Character/ch03/035/000/4/ch03_035_0004
Rathian Greaves α,Female,Female,natives/STM/Art/Model/Character/ch03/035/001/4/ch03_035_0014
Rathian Helm β,Male,Male,natives/STM/Art/Model/Character/ch02/035/000/3/ch02_035_0003
Rathian Helm β,Male,Female,natives/STM/Art/Model/Character/ch02/035/001/3/ch02_035_0013
Rathian Helm β,Female,Male,natives/STM/Art/Model/Character/ch03/035/000/3/ch03_035_0003
Rathian Helm β,Female,Female,natives/STM/Art/Model/Character/ch03/035/001/3/ch03_035_0013
Rathian Mail β,Male,Male,natives/STM/Art/Model/Character/ch02/035/000/2/ch02_035_0002
Rathian Mail β,Male,Female,natives/STM/Art/Model/Character/ch02/035/001/2/ch02_035_0012
Rathian Mail β,Female,Male,natives/STM/Art/Model/Character/ch03/035/000/2/ch03_035_0002
Rathian Mail β,Female,Female,natives/STM/Art/Model/Character/ch03/035/001/2/ch03_035_0012
Rathian Vambraces β,Male,Male,natives/STM/Art/Model/Character/ch02/035/000/1/ch02_035_0001
Rathian Vambraces β,Male,Female,natives/STM/Art/Model/Character/ch02/035/001/1/ch02_035_0011
Rathian Vambraces β,Female,Male,natives/STM/Art/Model/Character/ch03/035/000/1/ch03_035_0001
Rathian Vambraces β,Female,Female,natives/STM/Art/Model/Character/ch03/035/001/1/ch03_035_0011
Rathian Coil β,Male,Male,natives/STM/Art/Model/Character/ch02/035/000/5/ch02_035_0005
Rathian Coil β,Male,Female,natives/STM/Art/Model/Character/ch02/035/001/5/ch02_035_0015
Rathian Coil β,Female,Male,natives/STM/Art/Model/Character/ch03/035/000/5/ch03_035_0005
Rathian Coil β,Female,Female,natives/STM/Art/Model/Character/ch03/035/001/5/ch03_035_0015
Rathian Greaves β,Male,Male,natives/STM/Art/Model/Character/ch02/035/000/4/ch02_035_0004
Rathian Greaves β,Male,Female,natives/STM/Art/Model/Character/ch02/035/001/4/ch02_035_0014
Rathian Greaves β,Female,Male,natives/STM/Art/Model/Character/ch03/035/000/4/ch03_035_0004
Rathian Greaves β,Female,Female,natives/STM/Art/Model/Character/ch03/035/001/4/ch03_035_0014
Nerscylla Helm α,Male,Male,natives/STM/Art/Model/Character/ch02/022/000/3/ch02_022_0003
Nerscylla Helm α,Male,Female,natives/STM/Art/Model/Character/ch02/022/001/3/ch02_022_0013
Nerscylla Helm α,Female,Male,natives/STM/Art/Model/Character/ch03/022/000/3/ch03_022_0003
Nerscylla Helm α,Female,Female,natives/STM/Art/Model/Character/ch03/022/001/3/ch03_022_0013
Nerscylla Mail α,Male,Male,natives/STM/Art/Model/Character/ch02/022/000/2/ch02_022_0002
Nerscylla Mail α,Male,Female,natives/STM/Art/Model/Character/ch02/022/001/2/ch02_022_0012
Nerscylla Mail α,Female,Male,natives/STM/Art/Model/Character/ch03/022/000/2/ch03_022_0002
Nerscylla Mail α,Female,Female,natives/STM/Art/Model/Character/ch03/022/001/2/ch03_022_0012
Nerscylla Vambraces α,Male,Male,natives/STM/Art/Model/Character/ch02/022/000/1/ch02_022_0001
Nerscylla Vambraces α,Male,Female,natives/STM/Art/Model/Character/ch02/022/001/1/ch02_022_0011
Nerscylla Vambraces α,Female,Male,natives/STM/Art/Model/Character/ch03/022/000/1/ch03_022_0001
Nerscylla Vambraces α,Female,Female,natives/STM/Art/Model/Character/ch03/022/001/1/ch03_022_0011
Nerscylla Coil α,Male,Male,natives/STM/Art/Model/Character/ch02/022/000/5/ch02_022_0005
Nerscylla Coil α,Male,Female,natives/STM/Art/Model/Character/ch02/022/001/5/ch02_022_0015
Nerscylla Coil α,Female,Male,natives/STM/Art/Model/Character/ch03/022/000/5/ch03_022_0005
Nerscylla Coil α,Female,Female,natives/STM/Art/Model/Character/ch03/022/001/5/ch03_022_0015
Nerscylla Greaves α,Male,Male,natives/STM/Art/Model/Character/ch02/022/000/4/ch02_022_0004
